text,created_at,id_str
Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people big &amp; over!,03-16-2016 00:05:04,709893207845376004
Rubio is weak on illegal immigration with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!,03-15-2016 04:21:20,709595310939643905
The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!,03-13-2016 18:53:07,709089928324489216
Ohio Gov.Kasich voted for NAFTA from which Ohio has never recovered. Now he wants TPP which will be even worse. Ohio steel and coal dying!,03-13-2016 11:58:17,708985532483837953
Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!,03-12-2016 13:35:19,708647560399949825
This was a great evening- I would like to thank everyone for their wonderful support.,03-09-2016 03:58:28,707415229794275330
.@MittRomney was a disaster candidate who had no guts and choked! Romney is a total joke and everyone knows it!,03-05-2016 17:57:30,706176828843663360
Will be in Orlando Florida this afternoon. 25000 people expected. This is a movement like our GREAT COUNTRY has never seen before!,03-05-2016 14:39:43,706127055285391361
Rubio puts out ad that my pilot was a drug dealer- not true not my pilot! Guy owned helicopter company- don't think I ever even used.,03-04-2016 01:29:17,705565746676551680
Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.,03-03-2016 15:51:29,705420338985897984
Why would the great people of Florida vote for a guy who as a Senator never even shows up to vote - worst record. Marco Rubio is a joke!,03-03-2016 11:40:17,705357122859614209
I would love to see the Republican party and everyone get together- and unify.Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL,03-02-2016 23:54:31,705179512254951424
Thank you Georgia! 15000 amazing supporters tonight! Everyone get out &amp; #VoteTrump tomorrow! #SuperTuesday https://t.co/jNA5YON6hA,03-01-2016 01:43:56,704482268765622272
Thank you Virginia! 15000 amazing supporters! Everyone get out and #VoteTrump tomorrow! https://t.co/Zg0OhOdtkV,02-29-2016 19:46:58,704392435829493764
I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,02-27-2016 15:12:47,703598661419167744
Never let them see you sweat! https://t.co/qygVFf6JFF,02-26-2016 21:11:30,703326546686115840
Wow every poll said I won the debate last night. Great honor!,02-26-2016 16:17:29,703252552641478656
A big fat hit job on @oreillyfactor tonight. A total waste of time to watch boring and biased. @brithume said I would never run a dope!,02-23-2016 02:27:20,701956476571512832
A number of months ago I was not expected to win South CarolinaTed Cruz was and yet I won in a landslide - every group and category. WIN!,02-22-2016 12:22:38,701743902093504512
Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo,02-19-2016 18:52:38,700754883125886976
Interesting how President Obama so haltingly said I "would never be president" - This from perhaps the worst president in U.S. history!,02-17-2016 11:08:15,699913243251339265
I'd like to call JEB a liar but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2),02-15-2016 17:24:42,699283203027292161
Loved the debate last night and almost everyone said I won but the RNC did a terrible job of ticket distrbution. All donors &amp; special ints,02-14-2016 20:55:59,698973988891009024
Even though every poll Time Drudge etc. has me winning the debate by a lot @FoxNews only puts negative people on. Biased - a total joke!,02-14-2016 12:56:20,698853277706784772
.@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word left an open blank. Please apologize!,02-11-2016 15:40:04,697807321167224832
The polls are now showing that I am the best to win the GENERAL ELECTION. States that are never in play for Repubs will be won by me. Great!,02-09-2016 12:23:37,697033106608541697
Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!,02-08-2016 16:38:00,696734735578615808
I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50,02-07-2016 22:40:07,696463477104365568
Great to meet everyone while having breakfast @ChezVachon this morning! #FITN #VoteTrumpNHhttps://t.co/25UwkinUOd https://t.co/bmZvSmWe7Y,02-07-2016 16:29:09,696370121154150400
It never ends!  https://t.co/vdErsfh5H6,02-06-2016 02:51:26,695801946347806721
This is the Cruz voter violation certificate sent to everyone a misdemeanor at minimum. https://t.co/tMav17UGkf,02-04-2016 06:38:05,695134210273775617
.@oreillyfactor @KarlRove- as per the show an even more serious Cruz charge is the fraudulent voter violation certificate sent to everyone.,02-04-2016 06:36:44,695133873139752960
THANK YOU to everyone in Little Rock Arkansas tonight! A record crowd of 12K. #Trump2016https://t.co/MjtIq2ii0Q https://t.co/I9WkPN3pWm,02-04-2016 02:31:48,695072233610280960
.@BenSasse looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected?  @greta,01-30-2016 01:15:43,693241143744696320
"Every American needs to say 2 simple words to every Vet they meet: THANK YOU!" John Wayne Walding https://t.co/wG8EzPHZt1,01-29-2016 17:23:06,693122207799721985
Watching biased Charles @krauthammer a @FoxNews flunky who didn't know that I won every debate in particular- the last one. Check polls!,01-29-2016 00:18:44,692864417101287425
The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty &amp; dumb,01-27-2016 13:02:52,692331943132794882
Cruz going down fast in recent polls- dropping like a rock. Lies never work!,01-25-2016 22:02:50,691743052529012736
Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi low interest loans. No legal disclosure &amp; never sold off assets.,01-23-2016 02:08:41,690717760205275136
Dope Frank Bruni said I called many people including Karl Rove losers-true! I never called my friend @HowardStern a loser- he’s a winner!,01-19-2016 14:44:25,689458393283563524
We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://t.co/NXWNOcWZgc https://t.co/52E3LU3W77,01-18-2016 19:50:56,689173145513791488
A great morning with everyone @LibertyU! Thank you! Off to New Hampshire now. #Trump2016 https://t.co/XUWGANbq8k https://t.co/aEMUMqSoWm,01-18-2016 17:48:53,689142431477010432
Everybody that loves the people of New York and all they have been thru should get hypocrites like Ted Cruz out of politics!,01-16-2016 18:22:40,688426156920459264
More radical Islam attacks today - it never ends! Strengthen the borders we must be vigilant and smart. No more being politically correct.,01-16-2016 02:47:22,688190779773210626
Stuart Stevens is a dumb guy who fails @ virtually everything he touches. Romney campaignhis booketc. Why does @andersoncooper put him on?,01-14-2016 05:45:41,687510877835280384
.@megynkelly recently said that she can’t be wooed by Trump. She is so average in every way who the hell wants to woo her!,01-11-2016 20:20:54,686643969657319426
.@RinglingBros is retiring their elephants-- the circus will never be the same.,01-11-2016 19:10:53,686626351449804803
(1/2) Time Magazine has me on the cover this week. David Von Drehle has written one of the best stories I have ever had.,01-09-2016 17:56:06,685882755020898304
Great even in SC tonight! Fire Marshall would not let everyone in-- 5000 turned away. Thank you for coming!,01-09-2016 02:08:42,685644333022851072
.@chucktodd said today on @meetthepress that "attacking Bill to get to Hillary has never worked before." Wrong - attacked him in '08 &amp; won!,01-03-2016 18:13:29,683712803392323584
The person that Hillary Clinton least wants to run against is by far me. It will be the largest voter turnout ever - she will be swamped!,01-01-2016 23:40:51,683070410993364992
I would like to wish everyone A HAPPY AND HEALTHY NEW YEAR. WE MUST ALL WORK TOGETHER TO FINALLY MAKE AMERICA SAFE AGAIN AND GREAT AGAIN!,12-31-2015 23:21:49,682703233492619264
I'm going to be live with @ericbolling and @kimguilfoyle to ring in the New Year 2016. Everybody should tune in to @foxnews tomorrow night!,12-30-2015 20:28:58,682297346240167936
I never thought I'd be saying this but I've really enjoyed  @RichLowry on television lately and he was terrific hosting @seanhannity,12-30-2015 15:52:41,682227816394522624
The Phoenix V.A. it has just been reported is in worse shape than ever before. The wait is horrendous and people are dying. I will fix it,12-26-2015 13:00:26,680734915718176768
@CNN just announced that TRUMP was #1 story of 2015. Totally meaningless however if we don't WIN IT ALL and Make America Great Again!,12-25-2015 21:11:23,680496083072593920
When will the Democrats and Hillary in particular say "we must build a wall a great wall and Mexico is going to pay for it?" Never!,12-25-2015 20:45:06,680489467245936641
Does everyone see that the Democrats and President Obama are now because of me starting to deport people who are here illegally. Politics!,12-25-2015 20:11:18,680480963068051456
Big news just out - NEW @CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,12-23-2015 12:02:24,679633151237439488
We need a PRESIDENT with strength stamina heart and incredible deal making skill if our country is ever going to be able to prosper again!,12-23-2015 06:02:10,679542494523187200
.@JebBush just took millions of $'s in special interest money to look like a tough guy. Will never work!,12-22-2015 21:20:33,679411225156001793
I demand an apology from Hillary Clinton for the disgusting story she made up about me for purposes of the debate. There never was a video.,12-21-2015 11:51:04,678905519797575680
Very sad what happened last night at the Miss Universe Pageant. I sold it 6 months ago for a record price. This would never have happened!,12-21-2015 11:41:30,678903114250985472
Thank you for all of your support! Most importantly - we need to get everyone out to VOTE! #VoteTrump2016 https://t.co/ezCsk3cWaJ,12-18-2015 23:14:08,677990258387116032
I won every debate so far according to all debate polls including @DRUDGE_REPORT @TIME @Slate and more. Too bad dopey @megynkelly lies!,12-15-2015 17:23:03,676814742313242624
New CNN Iowa poll --- Trump 33 Cruz 20. Everyone else way down! Don't trust Des Moines Register poll- biased towards Trump!,12-12-2015 22:56:36,675811518508847104
Reports say #ISIS now has a passport machine to have its believers infiltrate our country. I told you so. https://t.co/LRPDW10zwl,12-12-2015 19:16:36,675756151322058753
Never get good #'s from failing Des Moines Register/Bloomberg. I think something's going on w/them. Up 13 in IA according to respected CNN.,12-11-2015 20:56:40,675418949547384832
Thank you to @Franklin_Graham. I have always appreciated your courage but now more so than ever!,12-11-2015 01:11:45,675120752941772801
The United Kingdom is trying hard to disguise their massive  Muslim problem. Everybody is wise to what is happening very sad! Be honest.,12-10-2015 12:49:41,674934005725331456
I told you @TIME Magazine would never pick me as person of the year despite being the big favorite They picked person who is ruining Germany,12-09-2015 13:53:59,674587800835092480
The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. I'll end up beating her in every state. New Fox Poll-Trump!,12-09-2015 13:14:17,674577809877147648
If @amazon ever had to pay fair taxes its stock would crash and it would crumble like a paper bag. The @washingtonpost scam is saving it!,12-07-2015 15:22:48,673885376742825984
Wish Obama would say ISIS like almost everyone else rather than ISIL.,12-07-2015 01:27:05,673675062600466433
Wonder if Obama will ever say RADICAL ISLAMIC TERRORIST?,12-06-2015 00:42:36,673301477901910020
Highly untalented Wash Post blogger Jennifer Rubin a real dummy never writes fairly about me. Why does Wash Post have low IQ people?,12-01-2015 20:46:51,671792600052027393
The reporter who pulled-back from his 14 year old never retracted story is having fun. I don't know what he looks like and don't know him!,11-28-2015 14:32:29,670611222342074368
Doesn’t help Kasich to do negative ads on me because he still has to go through everyone else  - he’s almost last.,11-20-2015 01:06:49,667509367881641984
Everyone is now saying how right I was with illegal immigration &amp; the wall. After Paris they’re all on the bandwagon.,11-19-2015 16:30:16,667379374639984640
I along with almost everyone else have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeat,11-17-2015 13:19:03,666606474613886976
So many great polls like Reuters - big leads everywhere. New Hampshire really special! We will win big and MAKE AMERICA GREAT AGAIN!,11-17-2015 13:14:52,666605421751361536
Wow @Macys shares are down more than 40% this year. I never knew my ties &amp; shirts not being sold there would have such a big impact!,11-16-2015 18:47:19,666326700666560512
Remember I was the one who said attack the oil (ISIS source of wealth) a long time ago. Everyone scoffed now they're attacking the oil.,11-16-2015 12:43:30,666235142445408256
We need strong tough and brilliant leadership now more than ever!  MAKE AMERICA GREAT AGAIN!,11-15-2015 20:48:09,665994719554572293
I think everyone will like my new and very successful book Crippled America. Go get it and let me know what you think!,11-15-2015 03:57:36,665740405888126976
.@CarlyFiorina I only said I was on @60Minutes four weeks ago with Putin—never said I was in Green Room. Separate pieces—great ratings!,11-13-2015 20:18:12,665262407254728704
I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness,11-11-2015 22:59:49,664578302447902720
.@seanhannity should have corrected Jeb Bush when he said that I "ran for president twice." Never ran merely considered running!,11-05-2015 09:17:13,662196963878809600
.@Morning_Joe: Marco only won the debate in the minds of desperate people. I won every on-line poll even crazy @CNBC. Marco good looking?,11-02-2015 12:24:05,661156823723036672
Jeb's new slogan - "Jeb can fix it". I never thought of Jeb as a crook! Stupid message the word "fix" is not a good one to use in politics!,11-01-2015 13:48:26,660815666199592960
The new NBC POLL has me in first place but said I was third in the debate - I demand a recount (just kidding!). EVERY other poll had me #1.,10-31-2015 12:18:35,660430666727821312
Loved doing the debate last night on @CNBC. Check out all of the polls! Everyone agrees that Harwood bombed!,10-30-2015 02:26:03,659919160340803585
Thank you to everybody for your wonderful comments on my debate performance - it was a lot of fun! Today I will be speaking in Reno Nevada.,10-29-2015 13:25:15,659722664819339264
Thanks everyone they all said  I won the debate. Even won the @CNBC Poll!,10-29-2015 03:20:13,659570405561077760
.@CNBC continues to report fictious poll numbers. Number one based on every statistic is Trump (by a wide margin). They just can't say it!,10-28-2015 15:01:42,659384553023254528
Ben Carson has never created a job in his life (well maybe a nurse). I have created tens of thousands of jobs it's what I do.,10-25-2015 11:41:08,658246911753920512
.@KarlRove  Had my best day ever in the polls one had me at 41% - Morning Consult. Boston Globe Monmouth NBC and CNN all great. More!,10-21-2015 00:21:43,656626381774651392
Does everyone remember   @MittRomney and his famous remarks about "self-deportation" and "47%". He was done. I don't need his angry advice!,10-18-2015 15:20:12,655765326672601089
.@MittRomney and his campaign manager should not be critical of candidates after they blew an election that should never have been lost!,10-18-2015 15:14:11,655763815976583168
Good news for those that want to Make America Great Again - I am winning every poll in every STATE and NATIONAL - and by big numbers! Thanks,10-17-2015 23:50:02,655531244768358400
.@scottienhughes  Keep up the great work Scottie. Polls are best ever!,10-16-2015 12:57:25,655004622172594176
Every poll Time Drudge Slate and others said I won both debates - but heard Megyn Kelly had her two puppets say bad stuff. I don't watch,10-16-2015 02:22:29,654844831903170560
.@marcthiessen is a failed Bush speechwriter whose work was so bad that he has never been able to make a comeback. A third rate talent!,10-16-2015 02:12:26,654842303727673344
Everybody's talking about my doing twitter during the likely very boring debate tonight. @realDonaldTrump #DemDebate,10-13-2015 15:09:24,653950669708259328
Great everyone is saying I did much better on @60Minutes  last week than President Obama did tonight. I agree!,10-12-2015 01:52:15,653387672891822080
I'm leading big in every poll and we are going to WIN! Remember Trump NEVER gives up!,10-10-2015 13:47:54,652842996795314176
Just arrived in Las Vegas for a packed house speech tomorrow. Big poll results today Leading big everywhere. MAKE AMERICA GREAT AGAIN!,10-07-2015 23:51:36,651907758443249664
Don't ever forget we will together MAKE AMERICA GREAT AGAIN!,10-06-2015 01:57:19,651214620443541504
For all of my fantastic  supporters and for the U.S.A. we are going to win and MAKE AMERICA GREAT AGAIN maybe greater than ever before!,10-05-2015 04:29:56,650890641975734272
I'm leading by big margins in every poll but the press keeps asking would you ever get out? They are just troublemakers I'm going to win!,10-04-2015 21:35:18,650786295590068224
Anyone reading this profile of Marco Rubio would never vote for him. Never made ten cents &amp; is totally controlled!http://t.co/KA0LvfFJfM,09-30-2015 14:59:10,649237053121687552
Do you ever notice that lightweight @megynkelly constantly goes after me but when I hit back it is totally  sexist. She is highly overrated!,09-23-2015 02:00:20,646504336940531712
Carly Fiorina did such a horrible job at Lucent and HP virtually destroying both companies that she never got another CEO job offer! Pres.,09-21-2015 01:34:00,645772935412760577
We are going to WIN and MAKE AMERICA GREAT AGAIN maybe better than ever before!,09-21-2015 00:59:16,645764197217902592
Am I morally obligated to defend the president every time somebody says something bad or controversial about him? I don't think so!,09-19-2015 12:45:57,645217260311855104
Every poll done on debate last night from Drudge to Newsmax to Time Magazine had me winning in a landslide. #MakeAmericaGreatAgain!,09-17-2015 17:18:22,644561043402944512
Just announced that in the history of @CNN last night’s debate was its highest rated ever. Will they send me flowers &amp; a thank you note?,09-17-2015 17:17:03,644560712665329664
The polls are really looking good—#1 everywhere despite all lobbyist &amp; special interest $ being spent against me. I’m turning down millions.,09-15-2015 18:00:34,643846888387649536
Everyone is talking about the incredible event we had in Dallas last night. Spectacular crowd &amp; arena! Thank you @mcuban.,09-15-2015 17:53:03,643844995892555777
.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I’ve been proven right.,09-10-2015 21:11:26,642082978861031424
Bobby Jindal did not make the debate stage and therefore I have never met him….,09-10-2015 21:11:06,642082898414305280
Wow I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group and Ben Carson just took a swipe at me,09-10-2015 00:42:58,641773826167177217
Hillary Clinton made a speech today using the biggest teleprompter I have ever seen. In fact it wasn't even see through glass it was black,09-05-2015 21:36:41,640277396785119232
.@MeghanMcCain was terrible on @TheFive yesterday. Angry and obnoxious she will never make it on T.V. @FoxNews can do so much better!,09-05-2015 11:56:51,640131477179645952
The deal with Iran will go down as one of the most incompetent ever made. The U.S. lost on virtually every point. We just don't win anymore!,09-03-2015 02:35:23,639265404121141248
Every Poll has me winning BIG.If you listen to dopey Karl Rove a Trump hater on @oreillyfactor you would think I'm doing poorly. @FoxNews,09-02-2015 01:35:02,638887827871244288
Congrats everyone--we topped 4 million today on Twitter--and heading up fast!,09-01-2015 18:41:08,638783663715536896
A phony story that I am trying to buy a soccer team in Argentina is untrue. Never even heard of the team—no interest! http://t.co/YCQAQBarfj,08-28-2015 17:39:14,637318535476314112
Will be interviewed on the @TODAYshow this morning at 7:00. Talking about politics polls and whatever. Enjoy!,08-26-2015 04:38:46,636397349527552000
Jeb Bush never uses his last name on advertising signage materials etc. Is he ashamed of the name BUSH? A pretty sad situation. Go Jeb!,08-25-2015 02:57:09,636009387916705792
.@jessebwatters You did a great job hosting @oreillyfactor. Everybody loved it! Thank you for the nice words.,08-22-2015 04:06:55,634939783257661440
Boston incident is terrible. We need energy and passion but we must treat each other with respect. I would never condone violence.,08-21-2015 16:35:21,634765744673267712
I really enjoyed being at the Iowa State Fair. The crowds love and enthusiasm is something I will never forget.,08-17-2015 14:45:16,633288490021703680
Just got back from the Iowa State Fair. Record crowds phenomenal people. Thank you IOWA I will never let you down!,08-15-2015 22:09:24,632675483210092544
The #IranDeal is a catastrophe that must be stopped. Will lead to at least partial world destruction &amp; make Iran a force like never before.,08-11-2015 19:17:15,631182609930932224
Re Megyn Kelly quote: "you could see there was blood coming out of her eyes blood coming out of her wherever" (NOSE). Just got on w/thought,08-08-2015 12:46:18,629997060830425088
.@FrankLuntz I won every poll of the debate tonight by massive margins @DRUDGE_REPORT &amp; @TIME  so where did you find that dumb panel.,08-07-2015 07:37:32,629556966835265536
New Poll Shows Donald Trump Blowing Everyone Else Out of the Water. http://t.co/sAVTGaswcl,08-03-2015 18:17:15,628268408409325568
Just at a news conference from Trump Turnberry in Scotland. Everybody was there &amp; will be all over television tonite. Back on trail Saturday,07-30-2015 19:39:29,626839550170632192
.#IranDeal will go down as one of the dumbest &amp; most dangerous misjudgments ever entered into in history of our country—incompetent leader!,07-28-2015 17:17:26,626079024373202946
.@SteveRattner While I think you should have gone to prison for what you did I guess Obama saved you. But watch – I will win!,07-27-2015 18:51:17,625740256743161856
When will anyone be held accountable for the VA scandal? The politicians are experts in never facing any consequence.,07-24-2015 16:43:23,624620904836796416
Thoughts &amp; prayers with everyone in Lafayette Louisiana this evening.,07-24-2015 02:33:02,624406907487428610
Shouldn’t George Will have to give a disclaimer every time he is on Fox that his wife works for Scott Walker?,07-22-2015 18:39:45,623925416026316800
“Donald Trump on VA woes: ‘I’d fire everybody’; ‘you fix it by getting Trump elected’” http://t.co/jpqYBBN6gx via @washtimes by @dsherfinski,07-22-2015 17:20:56,623905580856528896
The ever dwindling @WSJ which is worth about 1/10 of what it was purchased for is always hitting me politically. Who cares!,07-20-2015 14:25:14,623136587241664512
Get rid of gun free zones. The four great marines who were just shot never had a chance. They were highly trained but helpless without guns.,07-17-2015 09:44:29,621978771156008960
“No government ever voluntarily reduces itself in size. So governments' programs once launched never disappear.” – Ronald Reagan,07-16-2015 20:27:08,621778112100106240
I hope the boycott of @Macys continues forever. So many people are cutting up their cards. Macy's stores suck and they are bad for U.S.A.,07-16-2015 13:14:15,621669173534584833
I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,07-16-2015 13:10:00,621668102275731456
Now that the Mexican drug lord escaped from prison everyone is saying that most of the cocaine etc. coming into the U.S. comes over border!,07-13-2015 02:10:23,620414942450200576
...Trump however would kick his ass!,07-13-2015 00:29:05,620389447977320448
Jeb Bush just announced he raised over $100M. Everyone of those people who contributed are getting something to the detriment of America!,07-10-2015 14:51:31,619519322332000256
Via “TRUMP: HILLARY PRESIDENCY WILL CAUSE ‘CRIME WAVE LIKE YOU’VE NEVER SEEN’” http://t.co/cTnLLwl1z4 via @BreitbartNews,07-09-2015 18:18:24,619208998793949185
You mean George Bush sends our soldiers into combat they are severely wounded and then he wants $120000 to make a boring speech to them?,07-09-2015 12:09:13,619116090501799936
Jeb's brother George insisted on a $100000 fee and $20000 for a private jet to speak at a charity for severely wounded vets. Not nice!,07-09-2015 11:25:43,619105146128179201
Dear @MaraLiasson I greatly appreciate your fairness. My history shows I never disappoint. Looking forward to meeting you soon.,07-08-2015 14:21:31,618786996610273280
Flashback – Jeb Bush says  illegal immigrants breaking our laws is an “act of love” http://t.co/p8yFzVuw8w He will never secure the border.,07-05-2015 15:23:20,617715390504943617
Jeb Bush will never secure our border or negotiate great trade deals for American workers. Jeb doesn't see &amp; can't solve the problems.,07-05-2015 15:02:22,617710113562972160
Why would Republican candidates want the support of Mitt Romney. He lost an election against Obama that should NEVER have been lost!,07-04-2015 22:28:56,617460107945857024
HAPPY 4TH OF JULY TO EVERYONE!  MAKE AMERICA GREAT AGAIN!,07-04-2015 13:16:44,617321142852952064
.@TheJuanWilliams you never speak well of me &amp; yet when I saw you at Fox you ran over like a child and wanted a picture. Please share pic!,07-03-2015 23:29:08,617112869302366208
Just out the new nationwide @FoxNews poll has me alone in 2nd place closely behind Jeb Bush-but Bush will NEVER Make America Great Again!,06-25-2015 00:48:24,613871326793728000
For the nonbeliever here is a photo of @Neilyoung in my office and his $$ request—total hypocrite. http://t.co/Xm4BJvetIa,06-24-2015 21:01:34,613814243171926016
Entrepreneurs: Brainpower is the ultimate leverage. Don't underestimate yourself or your possibilities.,06-22-2015 19:03:04,613059647210156032
It's time for government to stop picking winners &amp; losers. Let’s make sure everyone can achieve the American dream! https://t.co/u25yI5T7E8,06-22-2015 16:35:39,613022549824405504
Almost every major dealmaker has used the bankruptcy laws as a business tool. Icahn Black Zell—but nobody says they went bankrupt!,06-19-2015 16:31:27,611934327581077504
Stop saying I went bankrupt. I never went bankrupt but like many great business people have used the laws to corporate advantage—smart!,06-19-2015 16:30:25,611934068050108416
Has Charles @krauthammer ever apologized for being so totally wrong on Iraq? I called it right in every way—Make America Great Again!,06-19-2015 14:35:44,611905206608117760
Big time in U.S. today - MAKE AMERICA GREAT AGAIN! Politicians are all talk and no action - they can never bring us back.,06-16-2015 12:20:40,610784050060632065
Remember politicians are all talk and no action - they will never be able to MAKE OUR COUNTRY GREAT AGAIN! Controlled by lobbyists &amp; donors,06-13-2015 20:43:51,609823516670693379
Entrepreneurs: Don’t sell yourself short. Don’t ever think you’ve done it all already or that you’ve done your best.,06-12-2015 19:36:14,609444113541394433
Just received a standing ovation at #NCGOPCon when I said "We need to bring the American Dream back better and stronger than ever before!",06-07-2015 00:27:35,607343109584920576
Just made the point at #NCGOPcon that "we have to protect our border &amp; I think everyone here knows nobody can build a wall like Trump!",06-07-2015 00:03:11,607336969350324225
.@GretchenCarlson's memoir is a powerful example of perseverance &amp; hope. “Getting Real” is as real as it gets. Get it &amp; enjoy! #GettingReal,06-05-2015 19:03:04,606899053536899074
Standing ovation after promising to bring the American Dream back and better than ever before! https://t.co/8vsdgAJSEf,06-04-2015 22:44:17,606592335061897216
Entrepreneurs: Achievers move forward at all times. Achievement is not a plateau it's a beginning. Get out there &amp; go for it!,06-01-2015 19:23:21,605454607775625216
“The Constitution is the guide which I never will abandon” - George Washington,06-01-2015 17:54:23,605432217876197376
All the haters &amp; losers must admit that unlike others I never attacked dopey Jon Stewart for his phony last name. Would never do that!,06-01-2015 16:20:38,605408625461460993
All the haters and losers must admit that unlike others  I never attacked dopey Jon Stewart for his phony last name. Would never do that!,05-31-2015 02:33:29,604838076586856448
Politicians are all talk and no action. Bush and Rubio couldn't answer simple question on Iraq. They will NEVER make America great again!,05-28-2015 02:35:27,603751406831607808
Good advice from my father: "Know everything you can about what you're doing." --  Fred C. Trump,05-27-2015 19:18:37,603641476984250368
Resolve never to quit never to give up no matter what the situation. -- Jack Nicklaus,05-27-2015 16:40:04,603601573034467328
“Everyone's dream can come true if you just stick to it and work hard.” - @serenawilliams,05-26-2015 20:02:03,603290019676168193
I would like to wish everyone including all haters and losers (of which sadly there are many) a truly happy and enjoyable Memorial Day!,05-24-2015 20:26:32,602571404861636608
Nobody understands politicians like I do - all talk and no action. They will never get our country where it needs to be truly great again!,05-24-2015 03:05:00,602309292826468353
Entrepreneurs: In the best negotiations everyone wins. This is a possibility and it's the ideal situation to strive for.,05-21-2015 19:53:35,601475946064060419
Going to New Hampshire all sold out crowds. People want real change - POLS WILL NEVER MAKE OUR COUNTRY GREAT AGAIN!,05-14-2015 13:07:20,598836996400934912
Who ever heard of a legal conviction statement “more probable than not” against Tom Brady? Sue them Tom and make lots of $. @nfl,05-13-2015 20:34:37,598587170249670656
"Everything comes to him who hustles while he waits." -- Thomas Edison,05-12-2015 19:00:38,598201131370680322
What a STUPID deal for Verizon to buy AOL for $4.4 billion. AOL has been bad luck for everyone who touched it. Worth less than $1 billion!,05-12-2015 13:00:42,598110553186422784
Huckabee is a nice guy but will never be able to bring in the funds so as not to cut Social Security Medicare &amp; Medicaid. I will.,05-07-2015 15:40:29,596338822373343233
Our country must get very strong and very tough - and fast before it is too late. We have zero leadership and never WIN! We want victory.,05-06-2015 01:06:41,595756537349541888
Just got back from Las Vegas. @TrumpLasVegas Hotel was fantastic in every way but the fight was a total waste of time. The aggressor lost?,05-03-2015 17:56:16,594923443591720961
The racial divide in our country is almost at an all-time high - and getting worse every time you turn on the television.,05-02-2015 10:53:26,594454645331730433
.@canoetravel  Also the very obsolete ugly and expensive wind turbines will never be build in Aberdeen. No longer works. @GolfChannel,05-01-2015 20:35:12,594238664839811073
Entrepreneurs: Achievers move forward at all times. Achievement is not a plateau it's a beginning.,05-01-2015 15:36:35,594163516266938368
.@CGasparino  Good seeing you. Keep up the great work never stop!,05-01-2015 14:00:28,594139327879196672
For all of the haters and losers out there sorry I never went Bankrupt -- but I did build a world class company and employ many people!,04-18-2015 11:21:33,589388289456660480
America will never be destroyed from the outside.If we falter and lose our freedomsit will be because we destroyed ourselves. A. Lincoln,04-16-2015 20:21:09,588799309845504002
Entrepreneurs: In the best negotiations everyone wins. This is a possibility and it's the ideal situation to strive for.,04-13-2015 19:27:00,587698517856149504
Exclusive–Donald Trump: Obama 'Totally Out-Negotiated' by Iran Taliban 'Virtually Every Country in the World' - http://t.co/FrtuGriGUo",04-10-2015 06:35:10,586417115248271360
I wish everyone including the haters and losers a very happy Easter!,04-05-2015 09:24:13,584647721883148288
Have a fantastic beautiful and happy Easter everyone and then when Easter is over have great wins and triumphs in life. Never give up!,04-05-2015 09:05:49,584643089228308480
One of the greatest tributes to a father I have ever witnessed--given to the great @jacknicklaus by his wonderful son http://t.co/uka2F9vTPL,04-01-2015 16:00:11,583297817642434560
Entrepreneurs: Gain and use information to your advantage--see every day as an opportunity to learn.,03-31-2015 19:30:03,582988243936792576
Entrepreneurs: Seek opportunity and see opportunity as a perk. You never know what will evolve. Keep an open mind!,03-26-2015 18:03:32,581154531028926465
Resolve never to quit never to give up no matter what the situation.-- @jacknicklaus,03-26-2015 18:01:17,581153965431267328
